,id,created_at,user-screen_name,user-name,text,user-location,user-id,lang,user-lang,geo,coordinates,place,is_extended,is_retweet
31,683007623420088321,Fri Jan 01 19:31:21 +0000 2016,dyogendrarao_,D Yogendra Rao,Buddha Buddha everywhere.  #buddha #gangaramaya #park #newyear #2016 #colombo @ Gangaramaya Temple https://t.co/yTftwuyKlg,"Mumbai, India",617371139,tl,,"{'type': 'Point', 'coordinates': [6.91694107, 79.85485845]}","{'type': 'Point', 'coordinates': [79.85485845, 6.91694107]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}",False,False
32,681107338821025796,Sun Dec 27 13:40:18 +0000 2015,bernachoc,Berna,Templo de Gangaramaya #colombo #srilanka #buda #templo #budha  #temple @ Gangaramaya Temple https://t.co/QzDOAKUd7F,,602188938,es,,"{'type': 'Point', 'coordinates': [6.91694107, 79.85485845]}","{'type': 'Point', 'coordinates': [79.85485845, 6.91694107]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}",False,False
33,680234574740328448,Fri Dec 25 03:52:15 +0000 2015,SPriyawickrama,Shane Priyawickrama,උදාවන නව වසරට ආශිර්වාද ලබාගැනීම සදහා කොළඹ ගංගාරාම විහාරස්ථානයට පැමිණියෙමි. @ Gangaramaya Temple https://t.co/hiCVFROih2,Sri Lanka,3269230976,si,,"{'type': 'Point', 'coordinates': [6.91694107, 79.85485845]}","{'type': 'Point', 'coordinates': [79.85485845, 6.91694107]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}",False,False
34,680069693906878465,Thu Dec 24 16:57:04 +0000 2015,KasunWedding,Kasun Shanaka Wedding Photography,#gangaramayatemple #free #bless @ Gangaramaya Temple https://t.co/UYhEYtu5mx,United Kingdom,114492792,tl,,"{'type': 'Point', 'coordinates': [6.91694107, 79.85485845]}","{'type': 'Point', 'coordinates': [79.85485845, 6.91694107]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}",False,False
35,680013347341877248,Thu Dec 24 13:13:10 +0000 2015,sameera79,Sameera,"I'm at Gangaramaya in Colombo 02, Western Province https://t.co/dKeeK3rZr7","Colombo, Sri Lanka",93105924,tl,,"{'type': 'Point', 'coordinates': [6.91652722, 79.85572193]}","{'type': 'Point', 'coordinates': [79.85572193, 6.91652722]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}",False,False
36,677038691479605248,Wed Dec 16 08:12:57 +0000 2015,sarahdrinkwater,Sarah Drinkwater,Colours too bright to capture in a picture! @ Gangaramaya Temple https://t.co/gWfCpXYpjA,London,19285503,en,,"{'type': 'Point', 'coordinates': [6.91694107, 79.85485845]}","{'type': 'Point', 'coordinates': [79.85485845, 6.91694107]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}",False,False
37,674967760003174400,Thu Dec 10 15:03:48 +0000 2015,jollycarnival,jollycarnival,Guardians of the temple @ Gangaramaya Temple https://t.co/aHrqf7j0Xr,Malaysia,16416374,en,,"{'type': 'Point', 'coordinates': [6.91694107, 79.85485845]}","{'type': 'Point', 'coordinates': [79.85485845, 6.91694107]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}",False,False
38,674764849293877249,Thu Dec 10 01:37:31 +0000 2015,jollycarnival,jollycarnival,Blessings @ Gangaramaya Temple https://t.co/CCknac7qwk,Malaysia,16416374,tl,,"{'type': 'Point', 'coordinates': [6.91694107, 79.85485845]}","{'type': 'Point', 'coordinates': [79.85485845, 6.91694107]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}",False,False
39,669086164385566721,Tue Nov 24 09:32:27 +0000 2015,Bunis_Malli,𝕊adee i̞̟̫̺ͭ̒ͭͣs̪̭̱̼̼̉̈́ͪ͋̽̚h͚̖̜̍̃͐a̘̫͈̭͌͛͌̇̇̍,8* Zoom #Gangaram Temple #AralSees #Nature @ Gangaramaya https://t.co/UR9jsCJRmU,Kolonawa Sri Lanka,558623787,in,,"{'type': 'Point', 'coordinates': [6.91652722, 79.85572193]}","{'type': 'Point', 'coordinates': [79.85572193, 6.91652722]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}",False,False
40,669080414657605632,Tue Nov 24 09:09:36 +0000 2015,Bunis_Malli,𝕊adee i̞̟̫̺ͭ̒ͭͣs̪̭̱̼̼̉̈́ͪ͋̽̚h͚̖̜̍̃͐a̘̫͈̭͌͛͌̇̇̍,"I'm at Gangaramaya in Colombo 02, Western Province https://t.co/KTrHUTwYNN",Kolonawa Sri Lanka,558623787,tl,,"{'type': 'Point', 'coordinates': [6.91652722, 79.85572193]}","{'type': 'Point', 'coordinates': [79.85572193, 6.91652722]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}",False,False
